geo_id,type,coordinates,highway,lanes,length,maxspeed
3380,LineString,"[[-8.6261296, 41.1453963], [-8.6279216, 41.1452295], [-8.6279806, 41.1452239], [-8.628055, 41.1452278], [-8.6281134, 41.1452357], [-8.6281756, 41.1452676], [-8.6282337, 41.1453163], [-8.6284766, 41.1454983], [-8.6285749, 41.1455616]]",3,2,220.49,0
3381,LineString,"[[-8.6261296, 41.1453963], [-8.6247887, 41.1455158], [-8.6243764, 41.1455525], [-8.6241044, 41.1455755], [-8.6238899, 41.1455931]]",3,2,188.813,0
3382,LineString,"[[-8.6234841, 41.1448442], [-8.6235432, 41.1449048], [-8.6237755, 41.1450487], [-8.6239566, 41.1451608], [-8.6240071, 41.145238], [-8.624077, 41.1453289], [-8.6242554, 41.1454305], [-8.6243592, 41.1454437], [-8.6248447, 41.1453584], [-8.625283, 41.1452501], [-8.6260347, 41.1452976], [-8.6260394, 41.1453003], [-8.6261217, 41.1453474], [-8.6261244, 41.1453641], [-8.6261296, 41.1453963]]",12,0,260.135,5
3383,LineString,"[[-8.6234841, 41.1448442], [-8.6235939, 41.1447147], [-8.6236105, 41.1447007], [-8.6236316, 41.1446952], [-8.6237934, 41.144772], [-8.6238085, 41.144776], [-8.6238235, 41.1447713], [-8.6238756, 41.1447222], [-8.6238817, 41.1447085], [-8.6238747, 41.1446946], [-8.6234914, 41.1443645]]",12,0,98.765,0
3384,LineString,"[[-8.6234914, 41.1443645], [-8.6231684, 41.1442582], [-8.6228811, 41.1441545], [-8.6225292, 41.1440446]]",6,0,88.095,0
3385,LineString,"[[-8.6234914, 41.1443645], [-8.6235175, 41.1443326], [-8.6235392, 41.144306], [-8.6235436, 41.1443009], [-8.6235745, 41.1442647]]",6,0,13.097999999999999,0
3386,LineString,"[[-8.6225292, 41.1440446], [-8.6228811, 41.1441545], [-8.6231684, 41.1442582], [-8.6234914, 41.1443645]]",6,0,88.095,0
3387,LineString,"[[-8.6142624, 41.1444735], [-8.6138724, 41.1442582], [-8.61375, 41.1441935], [-8.6135715, 41.1440318], [-8.6135647, 41.1440253], [-8.6135417, 41.1440033]]",6,0,80.429,0
3388,LineString,"[[-8.6142624, 41.1444735], [-8.6139478, 41.1447664], [-8.6138451, 41.144862], [-8.6135865, 41.1452361]]",6,0,102.459,0
3389,LineString,"[[-8.6121627, 41.143803], [-8.6121693, 41.1438845], [-8.6121866, 41.1440499], [-8.6120313, 41.1441695], [-8.6120434, 41.1441943], [-8.6120936, 41.1442363], [-8.6121209, 41.1442612]]",6,0,58.94,0
3390,LineString,"[[-8.6277139, 41.1499462], [-8.6277917, 41.1501519], [-8.6279362, 41.1505964], [-8.6279963, 41.1507191], [-8.6281949, 41.1508616], [-8.6284207, 41.1510246], [-8.6285006, 41.1510731]]",6,0,146.961,0
3391,LineString,"[[-8.629121, 41.1489541], [-8.6291209, 41.1489946], [-8.6291206, 41.1492001]]",6,0,27.354,0
3392,LineString,"[[-8.6271843, 41.1492462], [-8.6272498, 41.1492096], [-8.6280372, 41.1487689]]",6,0,88.975,0
3393,LineString,"[[-8.6271843, 41.1492462], [-8.6275778, 41.1496282], [-8.6276373, 41.1497114], [-8.6276663, 41.149797], [-8.6277139, 41.1499462]]",6,0,91.15,0
3394,LineString,"[[-8.6280372, 41.1487689], [-8.6285172, 41.1492694], [-8.6285422, 41.1492812], [-8.6285684, 41.1492936], [-8.6286245, 41.1492936], [-8.6286709, 41.1492796], [-8.6287622, 41.1492293]]",6,0,92.06299999999999,0
3395,LineString,"[[-8.6289513, 41.150509], [-8.6288631, 41.1506969], [-8.6285517, 41.1510399], [-8.6285006, 41.1510731]]",6,0,74.01100000000001,0
3396,LineString,"[[-8.6291464, 41.1465992], [-8.6291797, 41.146485], [-8.6291794, 41.1464603], [-8.6291668, 41.146438], [-8.6290501, 41.146235], [-8.6289566, 41.1459386], [-8.6289611, 41.1459255], [-8.6289681, 41.145905], [-8.6289813, 41.1458875], [-8.6289955, 41.1458763]]",12,0,84.734,0
3397,LineString,"[[-8.6260501, 41.1508659], [-8.6259533, 41.1508542]]",6,0,8.209,0
3398,LineString,"[[-8.6260501, 41.1508659], [-8.6260956, 41.1508239], [-8.6262587, 41.1506733], [-8.6264845, 41.150465], [-8.6265649, 41.1503908], [-8.6266621, 41.1502989], [-8.626686, 41.1502765], [-8.626753, 41.1502351], [-8.626841, 41.1502187], [-8.626945, 41.150222], [-8.6271068, 41.1502934], [-8.6272548, 41.1503908], [-8.6273792, 41.1505025], [-8.6274595, 41.1506062], [-8.6275428, 41.1507184], [-8.6275996, 41.1508295], [-8.6276345, 41.1509643], [-8.627653, 41.1511114], [-8.6276487, 41.1512578], [-8.6276064, 41.1513874], [-8.6275611, 41.1514747], [-8.6274885, 41.151597], [-8.6274063, 41.1516962], [-8.6272587, 41.1518225], [-8.627193, 41.1518745], [-8.6270826, 41.151957], [-8.6270301, 41.1520358]]",6,0,347.909,0
3399,LineString,"[[-8.6303529, 41.1473141], [-8.6303854, 41.1473134]]",12,0,2.722,0
3400,LineString,"[[-8.6326805, 41.1471766], [-8.631553, 41.1484527], [-8.6314991, 41.1485138]]",3,0,178.588,0
3401,LineString,"[[-8.6326805, 41.1471766], [-8.6327023, 41.1471513], [-8.6327668, 41.1470766], [-8.6327796, 41.1470617], [-8.6328764, 41.146954]]",3,0,29.695999999999998,0
3402,LineString,"[[-8.6326805, 41.1471766], [-8.6330176, 41.1473474], [-8.6331564, 41.1474177], [-8.6335705, 41.1476274]]",6,0,89.81200000000001,0
3403,LineString,"[[-8.6341973, 41.1477534], [-8.6337454, 41.1476793], [-8.6335705, 41.1476274]]",6,0,54.466,0
3404,LineString,"[[-8.630736, 41.1484294], [-8.6308085, 41.147958], [-8.6308055, 41.1479046], [-8.6307896, 41.1478896], [-8.6307198, 41.147842], [-8.630687, 41.1478139], [-8.6306536, 41.1477854], [-8.6306511, 41.1476904], [-8.6306595, 41.1476673], [-8.6306722, 41.1476348], [-8.6307066, 41.1475917], [-8.6307806, 41.1475276], [-8.6308229, 41.1474822], [-8.6308482, 41.1474747], [-8.6314035, 41.1473104], [-8.6315344, 41.1472498], [-8.6316271, 41.147174], [-8.6319628, 41.1467852], [-8.6312252, 41.1463867], [-8.6312051, 41.1463755], [-8.6311684, 41.1463575]]",6,0,325.214,0
3405,LineString,"[[-8.6302631, 41.1460545], [-8.6303323, 41.1461108], [-8.6303522, 41.1463885], [-8.6303546, 41.1464059]]",12,0,41.398999999999994,0
3406,LineString,"[[-8.6302631, 41.1460545], [-8.6297448, 41.1460635], [-8.6294869, 41.145842], [-8.6292985, 41.1456968], [-8.6291387, 41.1455934]]",12,0,116.382,0
3407,LineString,"[[-8.6302631, 41.1460545], [-8.6304846, 41.1457148], [-8.6305072, 41.1456867]]",12,0,45.733999999999995,0
3408,LineString,"[[-8.6305072, 41.1456867], [-8.6306219, 41.1457099], [-8.6307482, 41.145761], [-8.6308338, 41.145813], [-8.6308743, 41.1458682], [-8.6308871, 41.145916], [-8.6309928, 41.1463278], [-8.6309983, 41.1463483], [-8.6310031, 41.1463664]]",6,0,94.609,0
3409,LineString,"[[-8.6305072, 41.1456867], [-8.6304846, 41.1457148], [-8.6302631, 41.1460545]]",12,0,45.733999999999995,0
3410,LineString,"[[-8.629334, 41.1453695], [-8.6293201, 41.145389], [-8.6291896, 41.1455719], [-8.6291387, 41.1455934]]",12,0,30.435,0
3411,LineString,"[[-8.629334, 41.1453695], [-8.6294539, 41.1454301], [-8.6296619, 41.1455443], [-8.6298401, 41.1456046], [-8.6301249, 41.1456678], [-8.6304685, 41.1456848], [-8.6305072, 41.1456867]]",6,0,106.945,0
3412,LineString,"[[-8.6291387, 41.1455934], [-8.6291896, 41.1455719], [-8.6293201, 41.145389], [-8.629334, 41.1453695]]",12,0,30.435,0
3413,LineString,"[[-8.6291387, 41.1455934], [-8.6290727, 41.145601], [-8.6289222, 41.1456041], [-8.6288598, 41.1456005], [-8.6287899, 41.1455879], [-8.6286905, 41.1455384], [-8.6286451, 41.1455314], [-8.6286146, 41.145535], [-8.6285933, 41.1455463], [-8.6285749, 41.1455616]]",12,0,50.376999999999995,0
3414,LineString,"[[-8.6291387, 41.1455934], [-8.6292985, 41.1456968], [-8.6294869, 41.145842], [-8.6297448, 41.1460635], [-8.6302631, 41.1460545]]",12,0,116.382,0
3415,LineString,"[[-8.6318066, 41.1463634], [-8.6316434, 41.1462596], [-8.6315556, 41.1462038]]",2,2,27.506999999999998,0
3416,LineString,"[[-8.6318066, 41.1463634], [-8.6326775, 41.1468428], [-8.6328764, 41.146954]]",2,0,111.072,0
3417,LineString,"[[-8.6314509, 41.1461372], [-8.6315556, 41.1462038]]",2,2,11.475999999999999,0
3418,LineString,"[[-8.6314509, 41.1461372], [-8.6314485, 41.1462419], [-8.6314034, 41.146284], [-8.6313762, 41.1463033], [-8.6313521, 41.1463272], [-8.631334, 41.1463503]]",3,0,27.107,0
3419,LineString,"[[-8.6314509, 41.1461372], [-8.6307923, 41.1456411], [-8.6307201, 41.145592], [-8.6303271, 41.1453239], [-8.6301362, 41.1452162], [-8.6299469, 41.1451205], [-8.6297382, 41.145024], [-8.629633, 41.1449846], [-8.6295694, 41.1449608], [-8.6294324, 41.1449121], [-8.6292898, 41.1448676], [-8.6290926, 41.1448166], [-8.628864, 41.1447635], [-8.6286688, 41.1447307], [-8.6284404, 41.1446987], [-8.6282135, 41.1446783], [-8.6280428, 41.1446678], [-8.6278804, 41.1446649], [-8.6276791, 41.1446698], [-8.6274999, 41.1446775], [-8.6273413, 41.144688], [-8.6271975, 41.1446999], [-8.627037, 41.1447131], [-8.6268987, 41.1447278], [-8.6267551, 41.1447585]]",2,2,447.343,5
3420,LineString,"[[-8.6341509, 41.1489629], [-8.6341263, 41.1490889], [-8.6340934, 41.1491661], [-8.6340565, 41.1492241], [-8.6340409, 41.1492648], [-8.6340583, 41.1493116], [-8.6340611, 41.1493713]]",12,0,47.083,0
3421,LineString,"[[-8.6335705, 41.1476274], [-8.6333733, 41.1478505]]",6,0,29.8,0
3422,LineString,"[[-8.6335705, 41.1476274], [-8.6331564, 41.1474177], [-8.6330176, 41.1473474], [-8.6326805, 41.1471766]]",6,0,89.81200000000001,0
3423,LineString,"[[-8.6335705, 41.1476274], [-8.6337454, 41.1476793], [-8.6341973, 41.1477534]]",6,0,54.466,0
3424,LineString,"[[-8.6335705, 41.1476274], [-8.6336514, 41.1475339], [-8.6336729, 41.1475091], [-8.6337433, 41.1474276]]",6,0,26.513,0
3425,LineString,"[[-8.6305498, 41.1516317], [-8.6302796, 41.1516055]]",6,0,22.81,0
3426,LineString,"[[-8.6304881, 41.1507222], [-8.6303257, 41.1507797], [-8.6302704, 41.1508026], [-8.630006, 41.1509436], [-8.6299599, 41.1509496], [-8.6298606, 41.1509543], [-8.6294306, 41.1510672], [-8.6293113, 41.1510435]]",6,0,108.14399999999999,0
3427,LineString,"[[-8.6304881, 41.1507222], [-8.6306566, 41.1505346], [-8.6307914, 41.1503086], [-8.6309151, 41.1502304], [-8.6310459, 41.1501541], [-8.6312518, 41.1500611], [-8.6313137, 41.1500479], [-8.6313898, 41.1500485], [-8.6315736, 41.1500764], [-8.6316676, 41.150095], [-8.6317574, 41.1501227], [-8.6318628, 41.1501464], [-8.6319619, 41.1501626], [-8.6320692, 41.150191], [-8.6322614, 41.1502678], [-8.6326092, 41.1503801], [-8.632686, 41.1504066], [-8.6327992, 41.1504457], [-8.6328292, 41.1504545], [-8.6329257, 41.1504827], [-8.6330165, 41.1505076], [-8.6330949, 41.1505294], [-8.6333464, 41.150508], [-8.6336674, 41.1506037], [-8.6337033, 41.1506054], [-8.6337368, 41.1505913], [-8.6338765, 41.1504882], [-8.6338905, 41.1504692], [-8.6338856, 41.1504464], [-8.6338353, 41.1503489], [-8.6338108, 41.1502471], [-8.6338269, 41.1501093], [-8.6338554, 41.1499609], [-8.6337889, 41.1497492], [-8.633833, 41.1496254], [-8.6339127, 41.1494655], [-8.633959, 41.1494112], [-8.6340082, 41.1493872], [-8.6340611, 41.1493713]]",6,0,472.17400000000004,0
3428,LineString,"[[-8.6336044, 41.1509258], [-8.6334165, 41.151022], [-8.6332578, 41.151133], [-8.6331114, 41.1512531]]",4,2,55.288000000000004,0
3429,LineString,"[[-8.6336044, 41.1509258], [-8.6339845, 41.1506655], [-8.6340629, 41.1505886], [-8.6341229, 41.1504977], [-8.6341989, 41.1502556], [-8.6342599, 41.1500883], [-8.6343641, 41.1499327], [-8.6344484, 41.1498434], [-8.634545, 41.1497542], [-8.6346888, 41.1496681]]",4,0,171.77900000000002,0
3430,LineString,"[[-8.6367337, 41.148534], [-8.6364887, 41.1483804], [-8.6362938, 41.1483356]]",12,0,43.756,0
3431,LineString,"[[-8.6367337, 41.148534], [-8.6367171, 41.1485924], [-8.6367192, 41.1486205], [-8.6367664, 41.1486608], [-8.6369397, 41.1486931], [-8.6371494, 41.148711], [-8.6375227, 41.1486875]]",12,0,79.73100000000001,0
3432,LineString,"[[-8.6367337, 41.148534], [-8.6367703, 41.1485489], [-8.6368122, 41.1485637], [-8.6368815, 41.1485747], [-8.6369561, 41.1485796], [-8.6374823, 41.1485595], [-8.6375012, 41.1485487], [-8.6375081, 41.1485318], [-8.6375263, 41.1484031], [-8.6375273, 41.1483961], [-8.6375305, 41.1483736], [-8.6375375, 41.1483305]]",6,0,90.147,0
3433,LineString,"[[-8.6333733, 41.1478505], [-8.6335705, 41.1476274]]",6,0,29.8,0
3434,LineString,"[[-8.6333733, 41.1478505], [-8.633681, 41.1481386], [-8.6337433, 41.148151], [-8.6338008, 41.1481554], [-8.6341421, 41.1481615], [-8.6345061, 41.1482253], [-8.6345464, 41.1482363]]",12,0,114.81200000000001,0
3435,LineString,"[[-8.6362938, 41.1483356], [-8.6364887, 41.1483804], [-8.6367337, 41.148534]]",12,0,43.756,0
3436,LineString,"[[-8.6362938, 41.1483356], [-8.6362317, 41.1483456], [-8.6359108, 41.1483202], [-8.6357104, 41.1483162], [-8.6355491, 41.1483329], [-8.6352397, 41.1483836], [-8.6351086, 41.1483808], [-8.6348011, 41.1483075], [-8.6345464, 41.1482363]]",12,0,150.003,0
3437,LineString,"[[-8.6362938, 41.1483356], [-8.6360161, 41.1482608], [-8.6358814, 41.1482245], [-8.635903, 41.1481715], [-8.6359246, 41.1481085]]",12,0,50.074,0
3438,LineString,"[[-8.6370336, 41.1499125], [-8.637278, 41.1499212], [-8.6374252, 41.1499601], [-8.6375675, 41.1500306]]",4,0,47.81,0
3439,LineString,"[[-8.6370336, 41.1499125], [-8.6369303, 41.1499197], [-8.6368175, 41.1499208], [-8.6367137, 41.1499169], [-8.6366135, 41.1498978], [-8.6354459, 41.1495655], [-8.6353128, 41.1495452], [-8.6351814, 41.149548], [-8.6350659, 41.1495553], [-8.6349565, 41.1495719], [-8.6348134, 41.1496154], [-8.6347485, 41.1496428], [-8.6346888, 41.1496681]]",4,0,206.312,0
3440,LineString,"[[-8.6370336, 41.1499125], [-8.6372193, 41.1497901], [-8.6373632, 41.1496496]]",6,0,40.393,0
3441,LineString,"[[-8.6430551, 41.1487234], [-8.6429411, 41.148712], [-8.6428445, 41.1487028], [-8.6427489, 41.1487181], [-8.6419082, 41.1489379], [-8.6403313, 41.1491723], [-8.6400759, 41.1492027], [-8.6398008, 41.1492157], [-8.6390483, 41.1491764], [-8.6381678, 41.1491312], [-8.6380282, 41.1491279], [-8.6378885, 41.1491394]]",6,0,440.30400000000003,0
3442,LineString,"[[-8.6430551, 41.1487234], [-8.6432592, 41.1487232], [-8.6436478, 41.1487932]]",6,0,50.545,0
3443,LineString,"[[-8.6394949, 41.151283], [-8.6399746, 41.15133], [-8.6406315, 41.1513944]]",4,0,95.96600000000001,0
3444,LineString,"[[-8.6417398, 41.1518946], [-8.6417224, 41.151577]]",6,0,35.346,0
3445,LineString,"[[-8.6417398, 41.1518946], [-8.6417633, 41.152677], [-8.641801, 41.1538865]]",6,0,221.548,0
3446,LineString,"[[-8.6417398, 41.1518946], [-8.6413961, 41.1518632], [-8.6411569, 41.1518401], [-8.6408508, 41.1518105], [-8.6405719, 41.1517835]]",6,0,98.56200000000001,0
3447,LineString,"[[-8.641801, 41.1538865], [-8.6422632, 41.1540236], [-8.6423882, 41.1540607], [-8.6424267, 41.154071]]",3,3,56.262,0
3448,LineString,"[[-8.641801, 41.1538865], [-8.640814, 41.1536068], [-8.640383, 41.1535], [-8.6402681, 41.1534715]]",3,3,136.412,0
3449,LineString,"[[-8.6417224, 41.151577], [-8.6417398, 41.1518946]]",6,0,35.346,0
3450,LineString,"[[-8.6375345, 41.1528317], [-8.637546, 41.1527354], [-8.6375805, 41.1523661], [-8.6376117, 41.1521188], [-8.6376291, 41.1520148], [-8.637665, 41.1517925], [-8.6376893, 41.1516416], [-8.6376963, 41.1516088], [-8.6377678, 41.151342], [-8.637919, 41.1508124], [-8.6379305, 41.1506645], [-8.6379182, 41.1505499], [-8.6378819, 41.1504633]]",4,0,266.548,0
3451,LineString,"[[-8.6375345, 41.1528317], [-8.63737, 41.1527919], [-8.6368042, 41.1526548], [-8.6366768, 41.1526253], [-8.6363837, 41.1525575], [-8.6362346, 41.1525246], [-8.6359434, 41.1524604], [-8.6355022, 41.152436], [-8.6350422, 41.1524106], [-8.6348243, 41.1524083], [-8.6347003, 41.1524249], [-8.6345977, 41.1524387], [-8.6344234, 41.1524621]]",3,0,267.471,0
3452,LineString,"[[-8.6375345, 41.1528317], [-8.6381943, 41.1529858], [-8.6385893, 41.1530728], [-8.6387697, 41.153116]]",3,3,108.14399999999999,0
3453,LineString,"[[-8.6344234, 41.1524621], [-8.6344263, 41.1523702], [-8.6344371, 41.1520188], [-8.6344429, 41.1518666], [-8.634458, 41.1514717], [-8.6344657, 41.1512685], [-8.6344891, 41.1512052], [-8.6345618, 41.1511466]]",6,0,148.993,0
3454,LineString,"[[-8.6344234, 41.1524621], [-8.6345977, 41.1524387], [-8.6347003, 41.1524249], [-8.6348243, 41.1524083], [-8.6350422, 41.1524106], [-8.6355022, 41.152436], [-8.6359434, 41.1524604], [-8.6362346, 41.1525246], [-8.6363837, 41.1525575], [-8.6366768, 41.1526253], [-8.6368042, 41.1526548], [-8.63737, 41.1527919], [-8.6375345, 41.1528317]]",3,0,267.471,0
3455,LineString,"[[-8.6344234, 41.1524621], [-8.6343718, 41.1524692], [-8.6341695, 41.1524971], [-8.6339491, 41.1525251], [-8.6335704, 41.1525732], [-8.6335202, 41.1525796], [-8.633479, 41.1525859]]",3,0,80.263,0
3456,LineString,"[[-8.6400184, 41.1508925], [-8.6400789, 41.1505757]]",6,0,35.589,0
3457,LineString,"[[-8.6400789, 41.1505757], [-8.6400184, 41.1508925]]",6,0,35.589,0
3458,LineString,"[[-8.6400789, 41.1505757], [-8.6401756, 41.1505689], [-8.6402886, 41.1505315], [-8.6403414, 41.150488], [-8.6404257, 41.1503938], [-8.6405201, 41.1501869], [-8.6405399, 41.1500884], [-8.6405373, 41.1499995], [-8.6404799, 41.149758], [-8.6404816, 41.1496737], [-8.6404968, 41.1496309], [-8.6405263, 41.1495978], [-8.6405716, 41.1495718], [-8.6406265, 41.1495507], [-8.6407292, 41.1495147], [-8.6408351, 41.1494834], [-8.6410588, 41.1494601], [-8.6411672, 41.1494453]]",6,0,186.03,0
3459,LineString,"[[-8.6400789, 41.1505757], [-8.6391598, 41.1504813], [-8.6390306, 41.1504681]]",6,0,88.584,0
3460,LineString,"[[-8.6389352, 41.150977], [-8.6390132, 41.1505609], [-8.6390306, 41.1504681]]",6,0,57.148,0
3461,LineString,"[[-8.6390306, 41.1504681], [-8.6390132, 41.1505609], [-8.6389352, 41.150977]]",6,0,57.148,0
3462,LineString,"[[-8.6390306, 41.1504681], [-8.6391598, 41.1504813], [-8.6400789, 41.1505757]]",6,0,88.584,0
3463,LineString,"[[-8.6390306, 41.1504681], [-8.6380945, 41.1503834], [-8.6380006, 41.1504195], [-8.6378819, 41.1504633]]",6,0,98.838,0
3464,LineString,"[[-8.6405719, 41.1517835], [-8.6406315, 41.1513944]]",6,0,43.553000000000004,0
3465,LineString,"[[-8.6405719, 41.1517835], [-8.6404132, 41.1517734], [-8.639726, 41.151706]]",6,0,71.358,0
3466,LineString,"[[-8.6405719, 41.1517835], [-8.6408508, 41.1518105], [-8.6411569, 41.1518401], [-8.6413961, 41.1518632], [-8.6417398, 41.1518946]]",6,0,98.56200000000001,0
3467,LineString,"[[-8.6407169, 41.1507943], [-8.640669, 41.1510893]]",6,0,33.047,0
3468,LineString,"[[-8.6407169, 41.1507943], [-8.6405513, 41.1507728]]",6,0,14.07,0
3469,LineString,"[[-8.6407169, 41.1507943], [-8.6411422, 41.150839], [-8.6411935, 41.1508576], [-8.6412297, 41.1508879], [-8.6414173, 41.1511136]]",6,0,74.861,0
3470,LineString,"[[-8.6414173, 41.1511136], [-8.6413291, 41.1511352], [-8.6411038, 41.1511291], [-8.640669, 41.1510893]]",6,0,63.315,0
3471,LineString,"[[-8.6414173, 41.1511136], [-8.6412297, 41.1508879], [-8.6411935, 41.1508576], [-8.6411422, 41.150839], [-8.6407169, 41.1507943]]",6,0,74.861,0
3472,LineString,"[[-8.6414173, 41.1511136], [-8.6414812, 41.151156], [-8.6415234, 41.1511939], [-8.6415333, 41.151231], [-8.641531, 41.1512425], [-8.641491, 41.1514449], [-8.6414847, 41.1514765]]",6,0,44.438,0
3473,LineString,"[[-8.6402404, 41.1510503], [-8.640669, 41.1510893]]",6,0,36.147,0
3474,LineString,"[[-8.6405513, 41.1507728], [-8.6407169, 41.1507943]]",6,0,14.07,0
3475,LineString,"[[-8.6433747, 41.1490474], [-8.6431112, 41.1493703]]",12,0,42.141999999999996,0
3476,LineString,"[[-8.6433747, 41.1490474], [-8.6431189, 41.1488401], [-8.6430551, 41.1487234]]",6,0,45.498000000000005,0
3477,LineString,"[[-8.6431112, 41.1493703], [-8.6433747, 41.1490474]]",12,0,42.141999999999996,0
3478,LineString,"[[-8.6460223, 41.1514096], [-8.6460177, 41.1512747], [-8.6460133, 41.1511434], [-8.6460229, 41.1509661], [-8.6460468, 41.1505768], [-8.6460496, 41.1503616], [-8.6460573, 41.1502871], [-8.6460459, 41.1502514], [-8.6460204, 41.1502115], [-8.6460118, 41.1501717], [-8.6459679, 41.1501539], [-8.6459144, 41.1501398], [-8.6458689, 41.1501311], [-8.6458209, 41.1501279], [-8.6457544, 41.1501311], [-8.6456878, 41.1501398]]",12,0,166.53099999999998,0
3479,LineString,"[[-8.6460223, 41.1514096], [-8.6459928, 41.1514549], [-8.6457209, 41.1516592], [-8.6454337, 41.1518703]]",12,0,71.375,0
3480,LineString,"[[-8.6460223, 41.1514096], [-8.6457901, 41.1512921], [-8.6455069, 41.1511693], [-8.6453609, 41.1510788], [-8.6453053, 41.1510322]]",6,0,73.585,0
3481,LineString,"[[-8.6456878, 41.1501398], [-8.6455167, 41.1502076], [-8.6453768, 41.1502284], [-8.6452271, 41.1502406], [-8.6451279, 41.1502325], [-8.6450287, 41.1502155], [-8.644921, 41.1501931], [-8.6448371, 41.1501975]]",12,0,74.006,0
3482,LineString,"[[-8.6456878, 41.1501398], [-8.6457544, 41.1501311], [-8.6458209, 41.1501279], [-8.6458689, 41.1501311], [-8.6459144, 41.1501398], [-8.6459679, 41.1501539], [-8.6460118, 41.1501717], [-8.6460204, 41.1502115], [-8.6460459, 41.1502514], [-8.6460573, 41.1502871], [-8.6460496, 41.1503616], [-8.6460468, 41.1505768], [-8.6460229, 41.1509661], [-8.6460133, 41.1511434], [-8.6460177, 41.1512747], [-8.6460223, 41.1514096]]",12,0,166.53099999999998,0
3483,LineString,"[[-8.6456878, 41.1501398], [-8.6453972, 41.1497718], [-8.645207, 41.1495515], [-8.6451406, 41.1494987], [-8.6450574, 41.1494531], [-8.6449631, 41.1493984], [-8.6448973, 41.1493757]]",12,0,109.554,0
3484,LineString,"[[-8.6448371, 41.1501975], [-8.644921, 41.1501931], [-8.6450287, 41.1502155], [-8.6451279, 41.1502325], [-8.6452271, 41.1502406], [-8.6453768, 41.1502284], [-8.6455167, 41.1502076], [-8.6456878, 41.1501398]]",12,0,74.006,0
3485,LineString,"[[-8.6448371, 41.1501975], [-8.6445713, 41.1499866], [-8.6441752, 41.1497071], [-8.6439684, 41.1495477], [-8.6436908, 41.149311], [-8.6433747, 41.1490474]]",6,0,177.165,0
3486,LineString,"[[-8.6436478, 41.1487932], [-8.6439899, 41.148829], [-8.6443097, 41.1489029], [-8.6443406, 41.1489264]]",12,0,60.605,0
